Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,3283.825576
FDK15,OUT045,1509.836502
DRF15,OUT035,2395.479989
FDQ25,OUT017,2775.475436
FDI48,OUT019,163.6978898
FDS49,OUT046,1232.754011
FDV22,OUT046,2498.263087
NCV42,OUT046,1746.992013
FDX26,OUT046,2883.517208
FDI33,OUT018,1182.178712
FDZ14,OUT049,1921.016309
FDG10,OUT013,831.8962951
FDM38,OUT018,640.3202885
FDG26,OUT027,6024.68049
FDH46,OUT035,1572.621246
FDN13,OUT018,1325.949518
FDU57,OUT035,2360.103785
NCI06,OUT046,2817.670706
FDM38,OUT045,836.559349
NCG42,OUT010,299.4384339
FDL39,OUT045,2888.040005
FDT31,OUT019,397.1412883
FDV59,OUT013,3531.248728
FDB49,OUT035,1555.519181
FDD58,OUT049,1573.930183
DRN59,OUT046,731.9844384
FDX48,OUT049,2521.28984
FDQ11,OUT049,4150.974108
FDY12,OUT049,804.3255066
FDQ11,OUT045,4079.434248
DRI11,OUT017,1799.846441
FDY32,OUT027,4357.554373
FDS51,OUT045,950.1791651
FDR19,OUT010,313.4742983
DRB13,OUT018,2635.598761
FDS21,OUT035,978.0446635
FDQ40,OUT045,2818.247591
NCE55,OUT013,2828.400664
FDX43,OUT027,4411.637835
FDS12,OUT049,2005.626551
DRK01,OUT027,2440.443781
FDN25,OUT017,875.0048978
FDB60,OUT046,3030.033122
FDQ13,OUT017,1294.570067
DRK13,OUT045,3182.217386
DRF25,OUT018,436.2414747
NCD42,OUT019,113.3133674
FDW25,OUT045,1311.781604
NCV29,OUT027,4777.420083
NCK42,OUT035,3479.410756
DRJ13,OUT027,4229.086261
DRD15,OUT017,3763.964601
FDM27,OUT045,2474.093994
FDZ50,OUT018,2561.088958
FDC04,OUT046,3568.001545
FDF50,OUT049,3314.522974
FDP15,OUT045,4093.207757
FDK46,OUT035,4106.658724
FDZ56,OUT018,2333.071563
FDY60,OUT049,2335.277729
FDB10,OUT035,3827.674145
FDR57,OUT045,2459.127317
FDU58,OUT049,3152.809506
FDH02,OUT046,1419.538042
FDP48,OUT013,2936.833911
FDI46,OUT035,4026.703954
FDW56,OUT013,3126.341816
NCM19,OUT010,283.296663
FDS50,OUT027,5646.71686
FDK24,OUT013,653.1022794
FDO36,OUT017,2897.454246
FDK45,OUT027,3001.944728
NCL05,OUT045,717.8575542
FDL32,OUT018,1516.800103
FDA28,OUT049,2011.102222
FDY36,OUT018,967.2972692
FDP32,OUT018,1719.742102
FDL50,OUT046,1965.60759
DRC24,OUT049,2491.637593
NCS18,OUT017,1663.137383
FDD16,OUT017,1170.405834
NCV18,OUT013,1281.230187
FDX07,OUT046,2878.833414
NCZ05,OUT027,2707.428817
NCI31,OUT013,541.6137226
FDK14,OUT049,1272.879707
NCR06,OUT045,697.2141156
NCF54,OUT049,2897.55115
DRG23,OUT010,320.4825107
FDD53,OUT046,704.9759955
NCM31,OUT027,3719.818466
FDT16,OUT017,4134.910305
FDR40,OUT035,1227.487146
DRG25,OUT017,2967.172893
FDT10,OUT035,952.1822056
FDY32,OUT013,2609.823277
FDN50,OUT035,1443.401501
FDZ35,OUT019,277.5084783
NCP54,OUT045,1896.489115
NCD07,OUT035,1737.004794
FDS02,OUT018,2734.81992
DRN59,OUT018,606.7176146
DRB24,OUT013,2466.966901
FDP37,OUT027,3333.991418
DRB01,OUT018,2642.725294
FDR47,OUT046,3040.272797
NCM31,OUT010,311.19194
NCF06,OUT027,6038.785551
NCV17,OUT027,3432.338784
FDS10,OUT049,3000.340139
FDN52,OUT035,1351.399482
FDZ48,OUT013,1746.555898
FDJ48,OUT049,4085.54513
DRB13,OUT027,5035.60612
FDV59,OUT017,3521.932736
FDL32,OUT035,1725.905517
FDZ12,OUT035,2230.486231
NCR06,OUT027,1100.770338
FDP51,OUT017,1858.267372
FDY22,OUT013,2242.186615
FDZ38,OUT049,2850.471613
NCO54,OUT035,864.9061791
FDR23,OUT035,2801.792919
FDM38,OUT049,834.2880366
FDS25,OUT013,1731.059132
FDZ22,OUT013,1263.547689
FDZ20,OUT019,659.1487748
FDD45,OUT010,261.6185307
FDN03,OUT049,4086.907179
NCW30,OUT046,3689.402179
FDY24,OUT027,1435.513787
FDJ26,OUT019,466.852663
FDM15,OUT049,2499.906964
NCW54,OUT027,1484.555079
FDA23,OUT045,1554.944866
FDA39,OUT019,114.6388805
FDZ12,OUT017,2264.316294
NCB42,OUT046,1850.061148
FDL16,OUT046,752.0034947
FDO24,OUT019,333.1952253
NCP42,OUT046,3004.929211
FDR19,OUT018,2012.127043
DRL01,OUT045,3780.592785
FDV37,OUT046,3082.157847
FDI41,OUT010,316.4304478
FDF58,OUT049,949.1296614
NCF43,OUT018,1934.614227
FDN02,OUT049,3485.423196
NCP41,OUT035,1668.915962
NCY17,OUT027,1195.62004
FDL58,OUT027,6060.002749
NCA30,OUT027,4982.971796
FDE46,OUT018,2062.682905
FDY38,OUT035,3745.658559
NCH29,OUT027,2479.644463
FDO20,OUT045,4050.025758
FDP44,OUT018,1370.16318
FDM02,OUT027,2292.791139
FDJ14,OUT027,2046.342266
FDH04,OUT010,250.1839957
DRK23,OUT046,3651.941752
NCW05,OUT046,1708.514186
FDF12,OUT049,2395.41933
FDL51,OUT019,469.3792808
FDN03,OUT018,3361.252446
DRJ37,OUT049,2467.088518
FDM12,OUT019,390.9258863
FDA16,OUT045,3601.145306
NCB07,OUT017,3178.789721
NCI17,OUT019,268.2993366
FDR51,OUT046,2369.958101
FDJ55,OUT045,3654.447248
NCZ17,OUT013,570.8781886
FDU25,OUT013,880.4956911
NCG18,OUT045,1610.223055
DRM11,OUT017,4112.761457
FDH16,OUT035,1418.305814
FDZ04,OUT018,788.4636918
NCX53,OUT035,2233.329852
FDX38,OUT027,1258.461679
FDX09,OUT046,2780.105207
NCW05,OUT018,1439.752581
NCS41,OUT017,2969.580814
FDI26,OUT046,2790.099814
NCZ41,OUT027,3318.967564
NCK06,OUT046,1957.321008
FDX23,OUT027,2492.590709
NCA42,OUT046,2493.722373
FDC20,OUT049,826.100651
DRC49,OUT018,1962.069315
FDX01,OUT013,1807.614708
FDC08,OUT045,3671.966918
FDC02,OUT017,4105.202904
FDK10,OUT045,2872.781388
DRC24,OUT013,2423.955161
FDW16,OUT019,261.5211717
NCU06,OUT018,3151.533502
DRA59,OUT045,2964.856352
FDR24,OUT019,258.363393
DRL35,OUT018,539.4857515
FDA49,OUT013,1308.523851
NCC55,OUT046,599.5146687
DRD24,OUT019,312.7180771
NCE55,OUT049,2963.096538
FDT33,OUT045,2687.13662
NCT53,OUT013,2617.405031
FDS26,OUT046,3699.844946
FDL22,OUT018,1205.319525
FDP44,OUT017,1618.076221
FDC52,OUT018,2046.950753
FDI53,OUT010,333.4032605
FDZ23,OUT046,2922.460564
NCT18,OUT013,2943.914344
FDR13,OUT046,1864.235878
FDB09,OUT010,295.9950026
FDZ60,OUT013,1671.943704
FDB11,OUT046,3404.547143
FDC10,OUT018,1611.458147
FDW56,OUT035,3131.881865
FDK14,OUT027,2149.708571
DRE27,OUT027,2479.644463
FDA38,OUT017,3882.08328
FDT11,OUT045,3041.561883
FDP15,OUT035,4086.544852
FDV27,OUT035,1356.468606
FDS36,OUT027,2837.771729
FDY40,OUT027,1252.241039
NCF19,OUT049,771.8609584
FDF53,OUT045,2926.806105
FDS14,OUT027,4176.515052
FDE56,OUT046,1021.748792
FDZ19,OUT035,2848.20058
FDZ46,OUT013,1726.072394
FDR16,OUT046,3257.130559
FDG29,OUT018,524.4735345
NCE30,OUT017,3480.579704
FDZ40,OUT046,850.2054543
FDG58,OUT018,2134.48224
DRH03,OUT013,1442.902889
FDZ47,OUT045,1536.276936
FDV04,OUT018,2165.984615
FDZ10,OUT018,1704.22917
FDG46,OUT017,1756.136478
NCF07,OUT045,1537.794056
FDY44,OUT035,3145.738034
FDB21,OUT013,3917.313123
FDS20,OUT035,2930.283649
FDS49,OUT049,1214.634733
FDX55,OUT027,5619.238814
NCQ02,OUT018,2592.691809
FDR25,OUT013,4188.241679
DRG39,OUT045,855.3166144
FDB46,OUT046,3263.166827
NCC30,OUT018,2483.84404
FDE58,OUT035,1859.882978
FDC05,OUT019,420.0782287
FDY15,OUT046,2487.755411
FDG14,OUT046,2376.520152
FDL08,OUT049,4028.076122
FDQ47,OUT013,499.83068
FDN12,OUT035,1705.253452
FDW10,OUT013,2865.399013
FDD02,OUT035,1827.62992
FDX35,OUT010,545.2726129
FDT35,OUT046,2672.029318
DRN47,OUT019,371.9781977
FDB11,OUT010,528.4619643
FDN20,OUT045,2684.182367
FDB59,OUT035,3227.242647
FDJ58,OUT045,2761.999419
FDU60,OUT046,2660.771241
FDS03,OUT049,1006.636316
FDU40,OUT019,403.8800794
DRH15,OUT049,709.9153084
FDD04,OUT027,3823.919262
FDQ01,OUT046,3655.519588
FDF28,OUT035,1942.57027
FDD22,OUT010,284.1889952
FDY19,OUT046,1879.933092
FDN33,OUT035,1437.720477
FDV36,OUT035,1965.40627
FDW01,OUT010,322.6201324
FDJ28,OUT049,3251.077584
FDB17,OUT035,2873.338301
FDM40,OUT049,2284.67025
FDV46,OUT045,2192.932373
FDQ44,OUT049,1893.973846
NCD42,OUT046,609.5026979
DRH37,OUT046,2587.61071
FDR10,OUT018,2253.54563
NCD06,OUT027,1211.592772
FDI53,OUT046,2548.521571
FDG16,OUT035,3513.829155
DRB25,OUT046,1713.269715
FDY09,OUT046,2753.758084
FDX48,OUT045,2416.654593
FDC03,OUT010,414.5135804
FDT47,OUT035,1483.509399
FDW44,OUT027,4555.92423
FDT24,OUT017,1174.356927
FDT12,OUT019,529.7693443
NCS38,OUT035,1758.783184
FDO39,OUT035,2937.886347
FDA13,OUT046,632.0863213
FDO48,OUT035,3586.836226
DRJ01,OUT017,2523.127293
FDD53,OUT018,495.4202943
NCT05,OUT049,4158.048901
FDQ51,OUT045,731.9158071
FDU60,OUT013,2672.976309
FDC59,OUT046,1001.106097
FDP36,OUT035,829.3968442
NCM19,OUT017,1726.952133
FDL16,OUT035,721.0903238
FDE50,OUT018,2612.770675
NCR18,OUT013,653.6458545
NCD30,OUT035,1510.898922
FDH31,OUT013,1527.730004
FDD56,OUT019,355.2910123
FDC47,OUT049,3854.625563
FDZ21,OUT045,1465.46912
FDM01,OUT049,1593.897406
FDF24,OUT013,1248.592411
FDW23,OUT017,640.0174508
FDY52,OUT018,784.3699874
DRH37,OUT027,4361.074421
DRO47,OUT027,2965.244389
FDR25,OUT049,4242.720765
FDQ24,OUT027,5993.210103
DRJ51,OUT018,3170.549261
NCU06,OUT035,3728.761219
NCV18,OUT018,1069.459089
NCC06,OUT027,3363.363568
FDZ01,OUT018,1389.691671
FDT14,OUT017,1870.09437
FDD11,OUT019,647.0491444
FDN09,OUT017,3924.295847
NCO18,OUT010,364.9383352
FDZ50,OUT045,2951.9756
FDS44,OUT013,3876.368821
FDI36,OUT045,3198.421877
FDA26,OUT010,496.1436715
NCY53,OUT049,1770.467355
FDF32,OUT049,3373.632431
FDF59,OUT010,297.1389622
FDB20,OUT046,1218.920941
DRH11,OUT035,901.1754891
FDT03,OUT049,3130.320488
NCH06,OUT035,3942.248455
FDR55,OUT049,3169.179637
FDI10,OUT035,2742.050455
FDZ12,OUT045,2215.304034
FDM12,OUT049,3167.980837
DRB25,OUT045,1664.716721
NCS41,OUT013,2945.025689
NCT53,OUT049,2701.207011
NCD55,OUT013,586.7484364
FDY08,OUT049,2295.320098
NCP55,OUT049,832.3244492
FDA33,OUT013,2333.712723
FDQ33,OUT013,2346.948113
FDE45,OUT027,4780.681402
FDT26,OUT013,1873.4486
NCV53,OUT049,3975.266409
FDK60,OUT027,2521.860114
NCJ29,OUT046,1334.394167
FDI15,OUT045,4169.64772
FDX21,OUT013,1700.640926
FDV49,OUT019,702.3146448
DRO59,OUT046,1230.146302
FDZ14,OUT045,1904.649703
FDP32,OUT027,3321.733739
FDC33,OUT017,3214.597018
FDT14,OUT010,292.9780591
NCN54,OUT027,2007.844719
FDR57,OUT027,4143.667543
DRK12,OUT046,537.1315028
FDX52,OUT049,3295.110474
FDX08,OUT010,368.4606996
FDP10,OUT010,276.4090884
NCP50,OUT045,1221.450687
NCL06,OUT013,4135.78917
FDP25,OUT013,3569.592084
FDE53,OUT013,1600.411931
FDL27,OUT017,1036.474958
FDC35,OUT049,3523.892947
DRJ47,OUT010,351.60633
FDD16,OUT018,985.9162436
NCN42,OUT049,2399.835752
FDC38,OUT027,3515.528881
NCO07,OUT045,3443.627002
FDQ20,OUT049,614.0177842
FDI32,OUT046,1809.597814
FDN20,OUT010,349.7869878
DRJ51,OUT027,5770.599586
FDU08,OUT045,1509.836502
DRN37,OUT019,344.2278474
FDD05,OUT010,293.1292576
FDW15,OUT046,2359.346131
FDI52,OUT046,1982.867123
DRM11,OUT049,4206.465375
NCO06,OUT045,547.2686645
FDU38,OUT049,3215.683967
FDU59,OUT018,2224.006162
FDJ10,OUT046,2206.248866
FDM13,OUT049,2136.587475
NCJ30,OUT019,345.2040993
FDM45,OUT018,1639.938778
FDP36,OUT045,799.2469841
NCD30,OUT010,264.6644262
FDN48,OUT017,1450.629367
FDY32,OUT049,2670.26392
FDU47,OUT046,2250.892292
FDF17,OUT019,418.6081648
FDP34,OUT017,2483.929993
FDA47,OUT049,2715.774571
DRD27,OUT027,2552.135573
FDW38,OUT045,857.2184007
FDZ15,OUT019,292.7135561
FDZ03,OUT027,4967.395532
NCN19,OUT049,3186.747279
FDG02,OUT035,3067.224784
FDS31,OUT035,2930.329451
FDW43,OUT019,532.3885243
FDZ47,OUT010,268.2936276
FDO57,OUT017,2553.277952
NCL07,OUT013,575.1824993
NCV42,OUT013,1702.824278
FDP40,OUT017,1745.012617
FDP48,OUT019,380.4898948
FDH21,OUT017,2542.883991
NCP02,OUT049,909.2557306
FDK24,OUT049,708.9768122
FDC41,OUT045,1165.865256
FDF08,OUT017,1334.080447
FDO49,OUT017,827.9578252
FDS56,OUT027,6046.772124
FDX46,OUT018,773.4023124
FDQ07,OUT013,3586.68771
FDC32,OUT010,255.8724083
FDT21,OUT019,625.3848786
FDG58,OUT045,2453.400216
FDW14,OUT049,1315.504022
DRA12,OUT027,3716.998411
FDV27,OUT013,1339.703311
DRD25,OUT013,1730.447331
DRF48,OUT027,4945.326735
FDX24,OUT017,1433.136728
DRJ51,OUT046,3447.944991
FDE45,OUT045,2887.483104
FDE14,OUT046,1617.620361
FDG53,OUT045,2162.722951
FDT08,OUT046,2362.87145
DRC27,OUT027,5962.545604
FDG20,OUT035,2829.374783
FDC21,OUT046,1731.199462
FDV31,OUT018,2454.707549
FDB58,OUT045,2213.086225
FDV23,OUT046,1987.519598
FDA25,OUT019,275.1685547
FDC15,OUT046,2509.743389
FDU47,OUT049,2244.80425
FDE23,OUT013,684.6996443
FDS08,OUT013,2844.258571
FDW03,OUT027,2708.310077
FDJ60,OUT018,2250.049015
FDM34,OUT017,2015.643213
FDW33,OUT013,1616.89374
FDZ40,OUT013,800.945828
FDE33,OUT018,1051.73964
NCC06,OUT010,298.3931604
FDU11,OUT046,1906.081203
FDL44,OUT017,2588.682108
NCZ29,OUT017,1980.707997
FDG28,OUT010,621.2651111
FDL12,OUT018,759.1965268
FDD52,OUT017,1687.857769
FDO15,OUT013,1078.403454
NCN29,OUT027,1280.917244
FDW36,OUT013,1653.787022
FDB21,OUT046,3545.81828
FDZ28,OUT013,2007.173865
FDY10,OUT035,1777.963477
DRG39,OUT017,842.3250897
FDN28,OUT013,1570.316405
FDV15,OUT035,1617.001508
DRI13,OUT035,3533.858943
FDH20,OUT046,1535.942171
FDY51,OUT013,3584.027471
FDE16,OUT013,3378.288284
FDX40,OUT018,458.3346595
FDC48,OUT018,1051.666586
FDS14,OUT046,2469.197447
FDX56,OUT017,3386.897683
FDI10,OUT046,2694.828915
FDI14,OUT013,2237.650837
DRM48,OUT013,528.240467
NCH07,OUT027,4234.590499
FDY26,OUT013,3427.424163
FDD02,OUT027,3121.527586
FDM12,OUT046,2936.257892
DRF01,OUT010,314.8108539
FDV36,OUT046,2017.172971
DRI59,OUT013,3635.440838
FDV03,OUT018,2149.766004
FDO39,OUT017,2939.647718
NCB07,OUT018,2749.202682
FDH38,OUT027,3035.712172
FDZ13,OUT035,789.7191575
NCZ30,OUT046,1951.588683
NCA06,OUT035,593.1300221
FDB04,OUT049,1329.640765
FDN50,OUT013,1411.992196
NCG06,OUT049,4165.265033
NCY17,OUT018,562.5430618
FDC23,OUT046,2804.882201
FDK33,OUT049,3590.968377
FDR03,OUT049,3524.460923
FDZ07,OUT045,988.3352685
FDO38,OUT013,1178.298625
FDS59,OUT046,1728.532053
DRM11,OUT019,685.690432
FDX52,OUT027,5129.110539
DRJ35,OUT018,757.3547519
NCP53,OUT046,3540.419698
FDW15,OUT019,318.4901497
DRI47,OUT045,2256.961092
DRZ11,OUT035,1913.80378
FDS02,OUT013,3181.273708
DRD49,OUT018,3251.16041
FDW38,OUT049,803.3166132
FDR21,OUT019,364.9193422
FDE40,OUT013,945.4272025
FDI02,OUT045,1717.413188
FDQ04,OUT045,650.6231167
FDY14,OUT017,4171.917868
NCT54,OUT046,1545.003062
DRD25,OUT017,1734.364762
DRE01,OUT045,3897.044506
FDJ12,OUT010,459.5613941
NCZ05,OUT049,1615.703914
DRB25,OUT019,282.0732709
NCC31,OUT045,2487.985103
FDM16,OUT045,1172.894596
DRG11,OUT049,1653.111334
FDV24,OUT027,3960.611107
FDV43,OUT046,719.7367971
FDG05,OUT018,2129.543613
FDV23,OUT010,295.0173708
FDI58,OUT018,1213.301159
FDQ11,OUT017,4096.139341
FDC05,OUT027,5197.041105
FDF40,OUT013,3988.843887
FDU02,OUT018,3138.050715
FDT32,OUT013,3011.072902
NCF06,OUT017,4128.33251
FDT46,OUT013,755.0486782
FDR58,OUT010,254.9839101
FDY04,OUT046,2564.863427
FDT58,OUT045,2656.733645
FDE46,OUT049,2496.120366
DRH11,OUT017,885.1938697
DRI51,OUT046,2693.869408
FDC35,OUT017,3334.466562
FDP45,OUT035,4032.696128
FDC45,OUT017,2695.819239
FDU01,OUT045,2959.57496
FDJ53,OUT010,292.3970041
FDJ46,OUT017,2774.827743
FDX07,OUT013,2986.041765
NCI30,OUT049,4079.533796
FDE47,OUT027,3260.306137
FDV48,OUT045,1213.949451
FDN16,OUT019,275.1685547
FDM52,OUT013,2304.269335
FDA32,OUT027,5582.474711
FDH05,OUT017,3752.626642
FDW25,OUT010,246.6184075
FDQ09,OUT046,1822.222263
NCM17,OUT010,118.730074
DRM59,OUT046,2443.133904
FDV47,OUT027,2148.727137
DRE15,OUT035,1152.885451
FDS25,OUT010,280.0667351
NCZ05,OUT018,1391.122277
NCV05,OUT019,325.4543795
DRM37,OUT046,3050.894471
FDV58,OUT027,5126.064282
FDN22,OUT027,6004.709578
NCO06,OUT049,534.4313668
FDT56,OUT019,185.7759548
FDM02,OUT013,1332.729912
FDA09,OUT046,2830.459504
NCC06,OUT035,1970.834472
NCL54,OUT049,2951.277133
NCB55,OUT017,931.7077216
FDB12,OUT017,1628.006051
NCA54,OUT049,3004.066582
NCS38,OUT049,1826.648402
FDC02,OUT049,4190.11053
FDK44,OUT019,355.8228234
FDE16,OUT035,3362.127747
NCS05,OUT035,2067.362337
FDZ59,OUT045,2654.428415
FDI20,OUT017,3455.284635
FDQ14,OUT046,2391.747565
FDF53,OUT017,2909.186881
FDW25,OUT017,1316.349514
NCQ43,OUT010,279.2166413
FDX52,OUT013,3111.811505
FDE28,OUT045,3702.532307
FDN15,OUT017,2167.750566
FDO28,OUT017,1853.38045
FDQ33,OUT045,2384.095325
FDM22,OUT010,152.1164936
FDJ03,OUT017,777.3523021
FDI16,OUT045,849.0457292
FDI09,OUT027,5901.87146
FDX55,OUT013,3544.260168
FDS23,OUT027,3382.272185
DRC12,OUT045,3093.49169
FDH41,OUT049,3648.37376
FDN01,OUT013,2805.492729
FDV55,OUT045,2257.496187
NCJ19,OUT013,831.8962951
NCY29,OUT010,158.5735531
FDP03,OUT018,1653.909714
FDZ52,OUT045,1712.145808
FDH31,OUT010,270.2820385
FDQ19,OUT018,3283.999918
FDS15,OUT035,1638.942093
FDN32,OUT017,2931.999449
FDH32,OUT049,1525.658711
FDF33,OUT017,1697.405756
FDJ22,OUT046,2966.892151
FDG56,OUT010,181.2592504
FDC05,OUT046,3041.572432
FDK09,OUT013,3696.763132
NCV29,OUT045,2828.772223
NCC43,OUT019,637.6606698
NCA42,OUT049,2585.645907
FDC10,OUT046,1891.936113
FDC16,OUT013,1325.208193
NCL17,OUT013,2208.930443
FDA51,OUT035,1773.711333
FDW01,OUT017,2406.378384
NCF30,OUT045,1992.192224
FDN49,OUT013,614.4888551
FDY20,OUT045,1390.124995
FDC15,OUT045,2476.415555
FDY24,OUT046,856.4579079
NCG43,OUT017,1460.912521
FDA48,OUT013,3627.576647
NCF55,OUT017,611.950193
FDL38,OUT049,1377.818894
NCQ29,OUT018,3438.670589
FDC34,OUT017,2481.060035
FDP36,OUT027,1341.85623
FDN50,OUT010,258.7522965
FDO23,OUT049,1456.488015
FDT56,OUT013,860.4949082
FDT13,OUT027,4995.462843
FDZ03,OUT013,3030.401384
FDQ03,OUT010,573.9246604
FDU44,OUT045,2563.679684
FDD03,OUT049,3871.930332
NCH30,OUT013,1728.784961
FDS60,OUT010,369.4601528
FDG08,OUT046,2702.612751
FDX38,OUT017,762.6519007
FDD22,OUT017,1760.96757
FDW51,OUT013,3439.622415
FDL09,OUT017,2702.331645
FDZ60,OUT045,1672.07697
NCH07,OUT046,2517.703317
NCQ41,OUT049,3332.22254
FDW04,OUT049,2049.431715
FDI08,OUT027,5978.769647
FDR19,OUT019,316.7965294
FDV13,OUT046,1376.972879
FDB52,OUT017,4081.329114
FDZ48,OUT027,2913.615462
NCO14,OUT049,709.4460167
FDZ50,OUT013,2976.660444
FDN27,OUT019,289.919363
FDQ60,OUT013,1889.679193
FDR49,OUT017,745.6004268
DRJ35,OUT027,1595.615598
DRI49,OUT017,1272.358436
FDB47,OUT017,3408.678843
FDP37,OUT010,297.3123235
FDR26,OUT049,2953.10063
FDY31,OUT019,315.1546226
FDC11,OUT045,1385.038783
DRP47,OUT035,4008.06478
NCY54,OUT018,2365.367717
FDR27,OUT046,2110.474294
FDQ21,OUT019,294.9983009
NCQ29,OUT035,4139.038523
FDJ02,OUT046,2334.477804
FDE21,OUT018,1529.692151
FDM39,OUT046,2796.763565
FDZ01,OUT017,1575.213982
NCB19,OUT018,1130.929545
FDU03,OUT046,2846.9325
FDP27,OUT049,3168.556582
DRF01,OUT045,2285.747874
FDM03,OUT049,1683.303461
FDV01,OUT046,2466.225597
FDS16,OUT046,2319.730877
FDO45,OUT035,1379.955165
NCX06,OUT035,2903.297791
FDP13,OUT046,635.0665017
NCR38,OUT018,3387.898944
FDA01,OUT013,850.7596229
FDT26,OUT017,1832.968912
FDD44,OUT027,6036.369799
FDB26,OUT013,793.8633074
FDP45,OUT019,637.491913
NCP55,OUT046,907.124693
FDT23,OUT017,1206.929903
FDO51,OUT045,676.1792887
FDA44,OUT046,918.6303755
NCJ31,OUT018,3269.441128
FDX37,OUT045,1538.859613
NCD18,OUT049,3849.047277
FDN40,OUT027,4109.918154
FDL33,OUT017,3149.817712
DRF48,OUT035,3036.896226
FDW08,OUT035,1627.427194
FDX39,OUT018,2953.352487
FDB38,OUT049,2673.507442
FDY46,OUT018,2583.120588
NCB06,OUT049,2618.493043
FDA34,OUT035,2760.796012
FDA35,OUT045,1872.734938
FDQ07,OUT035,3558.006419
FDU32,OUT045,1899.22249
FDU26,OUT013,1877.382671
FDU13,OUT010,315.8961407
FDO09,OUT035,4155.888288
FDW03,OUT019,275.4453633
FDB38,OUT013,2554.915851
FDL26,OUT010,325.6522967
NCN43,OUT045,1924.123982
FDH08,OUT045,3745.226323
NCC31,OUT019,329.1685793
FDH14,OUT035,2187.315571
FDL40,OUT017,1522.84221
FDD20,OUT035,1911.621618
NCV53,OUT035,3878.434597
FDD16,OUT045,1141.931107
FDP24,OUT035,1865.753487
FDQ25,OUT045,2763.157122
FDM38,OUT035,840.8831739
NCT18,OUT010,369.0714323
FDM34,OUT049,2131.038834
DRH37,OUT010,342.8206742
NCE07,OUT013,2256.026263
FDG12,OUT013,1839.324966
FDB59,OUT010,421.3379371
FDS10,OUT018,2482.349418
FDN21,OUT010,334.8968954
FDM02,OUT045,1368.224894
FDO44,OUT049,1764.60447
NCN17,OUT017,1583.613296
FDH16,OUT018,1211.472684
FDL44,OUT046,2536.075621
FDY47,OUT017,1998.676363
DRI39,OUT046,882.5015239
NCX54,OUT018,1389.165235
FDE59,OUT046,594.5486543
FDO46,OUT045,3040.361346
DRE13,OUT046,1407.888564
FDW14,OUT013,1342.425188
FDF35,OUT046,1722.778083
FDO50,OUT019,258.0341937
DRF49,OUT017,1783.312861
FDT60,OUT049,2007.498842
FDP38,OUT045,779.2303441
FDA31,OUT027,4604.060787
FDY52,OUT010,181.59222
FDD03,OUT027,5802.023694
FDN52,OUT018,1118.678268
FDU20,OUT010,291.0977321
FDD22,OUT035,1705.253452
NCB55,OUT019,182.4337
FDN27,OUT045,1848.07041
FDD16,OUT013,1147.584013
FDW48,OUT046,1263.078341
DRN35,OUT045,588.1143543
FDX25,OUT049,3037.488799
DRD49,OUT049,3943.531082
FDE21,OUT019,287.4298037
FDN44,OUT035,2513.898714
DRC01,OUT049,735.1030811
NCK30,OUT046,3647.327207
FDU39,OUT013,868.6664277
FDB49,OUT013,1505.366079
FDS12,OUT045,1959.422353
FDR57,OUT018,2154.161265
FDX22,OUT027,5431.984743
FDC60,OUT013,1368.826588
NCE42,OUT049,3893.078317
NCK42,OUT049,3654.124613
DRE01,OUT017,3910.531498
FDE57,OUT018,1923.856444
DRK59,OUT019,559.5882119
FDB10,OUT027,5847.067173
FDQ25,OUT046,2731.163129
FDY26,OUT017,3413.085108
FDG28,OUT049,4030.379678
FDM14,OUT049,1696.084553
NCH29,OUT049,1529.594912
FDD48,OUT049,1810.617352
FDC17,OUT045,3414.229501
DRH49,OUT027,2108.878931
FDN44,OUT018,2205.342313
FDC29,OUT045,1768.367958
DRK01,OUT019,262.8375603
FDD48,OUT017,1771.565268
FDB59,OUT013,3226.701151
FDY45,OUT010,662.874843
FDX60,OUT035,1209.90409
FDT09,OUT010,301.7056401
DRB24,OUT018,2105.941091
FDL13,OUT035,3754.57985
FDN16,OUT035,1587.73438
FDK57,OUT013,1878.488174
FDO22,OUT027,2054.256705
FDC57,OUT010,408.9332573
FDZ13,OUT027,1286.318657
FDW27,OUT013,2455.895394
FDX10,OUT049,584.8855548
FDY08,OUT018,1913.103171
FDA49,OUT017,1333.076608
FDC32,OUT018,1247.836824
FDO04,OUT035,849.0081968
NCZ54,OUT013,2552.517834
FDY40,OUT045,765.9488959
FDW36,OUT045,1664.21762
FDE11,OUT017,2949.010153
DRE37,OUT045,3047.380966
NCK19,OUT017,3118.470442
FDT19,OUT035,2797.760153
FDE56,OUT045,964.833057
FDZ57,OUT010,297.4878118
FDB35,OUT035,1439.829659
FDF09,OUT010,72.0479971
FDO34,OUT046,2660.307814
FDA55,OUT046,3399.898515
NCM18,OUT035,954.572469
FDJ20,OUT019,295.0512511
DRQ35,OUT019,297.4623711
FDG02,OUT013,3077.552915
NCU29,OUT018,1974.780222
FDL27,OUT027,1622.782952
NCA54,OUT035,2870.416274
FDJ32,OUT035,980.0165143
FDB21,OUT019,596.2332593
FDR46,OUT035,2295.363292
FDZ32,OUT046,1686.351347
DRF36,OUT017,3054.352346
NCU54,OUT017,3404.7545
NCI31,OUT017,584.9065708
DRA59,OUT035,2957.814341
NCC55,OUT045,621.5759593
